Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
12/31/2021,40071,52,Kay County,OK,94,20766,47.7,20764,51,20495,56.3,19362,59.2,7148,84,17567,40.3,17566,43.1,,,17438,47.9,16500,50.5,6318,74.3,6250,35.6,,,,,6233,37.8,5239,49.5,3717,58.8,,,,,D,15,15,,15,16,16,Non-metro,7,7,,7,8,8,,,,,,,,,43538,40746,,36387,32688,8508,,,,,,,,
12/31/2021,18109,52,Morgan County,IN,98.6,39831,56.5,39829,59.9,39181,64.7,36773,67.3,11262,92.3,36188,51.3,36188,54.4,,,35898,59.3,33864,61.9,10756,88.2,11719,32.4,,,,,11664,34.4,9190,43.3,5768,53.6,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,70489,66468,,60544,54681,12201,,,,,,,,
12/31/2021,12053,52,Hernando County,FL,98.7,114903,59.3,114883,62.1,113763,66.4,108784,68.6,47493,89,101841,52.5,101839,55,,,101120,59,96679,61,43184,80.9,35625,35,,,,,35501,36.7,31319,45.2,22884,53,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,193920,185142,,171444,158562,53348,,,,,,,,
12/31/2021,22021,52,Caldwell Parish,LA,96.8,4050,40.8,4050,43.7,4022,47.8,3861,50.5,1416,78.7,3650,36.8,3650,39.3,,,3633,43.1,3499,45.8,1323,73.5,1201,32.9,,,,,1199,34.3,1086,45.7,751,56.8,,,,,D,14,14,,15,15,16,Non-metro,6,6,,7,7,8,,,,,,,,,9918,9278,,8422,7645,1799,,,,,,,,
12/31/2021,54077,52,Preston County,WV,97.3,19605,58.6,19600,61.7,19357,66.3,18624,68.9,6020,86.2,17701,52.9,17699,55.7,,,17538,60.1,16887,62.4,5506,78.9,6561,37.1,,,,,6536,38.7,5214,51.2,3335,60.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,33432,31763,,29184,27043,6981,,,,,,,,
12/31/2021,13301,52,Warren County,GA,59.8,1175,22.4,1175,23.6,1156,25.2,1030,24.5,231,19,1063,20.2,1063,21.3,,,1053,22.9,956,22.8,222,18.3,636,59.8,,,,,635,66.4,543,95,359,95,,,,,D,13,13,,13,13,13,Non-metro,5,5,,5,5,5,,,,,,,,,5254,4981,,4590,4196,1216,,,,,,,,
12/31/2021,06005,52,Amador County,CA,97.5,31104,78.2,31101,81.5,30855,86.1,29753,88.2,13651,95,20871,52.5,20870,54.7,,,20738,57.9,20031,59.4,9139,83.5,5046,24.2,,,,,5038,25.2,4422,30.2,3163,34.6,,,,,C,12,12,,12,12,12,Non-metro,8,8,,8,8,8,,,,,,,,,39752,38140,,35819,33742,10945,,,,,,,,
12/31/2021,36109,52,Tompkins County,NY,97.6,87151,85.3,87138,88.6,83825,90.7,79163,90.8,16185,95,78225,76.6,78218,79.6,,,75398,81.6,70987,81.4,14554,94.3,32453,41.5,,,,,32072,45.2,18719,65.3,10597,72.8,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,102180,98313,,92386,87204,15430,,,,,,,,
12/31/2021,48235,52,Irion County,TX,99.1,744,48.4,743,51.2,741,56.9,707,59.4,255,77.7,651,42.4,650,44.8,,,649,49.8,622,52.3,236,72,203,31.2,,,,,203,32.6,181,40.2,112,47.5,,,,,A,3,3,,3,4,4,Metro,3,3,,3,4,4,,,,,,,,,1536,1452,,1303,1190,328,,,,,,,,
12/31/2021,21123,52,Larue County,KY,94.1,6582,45.7,6582,48.5,6503,52.8,6185,55.6,2102,81.7,5997,41.7,5997,44.2,,,5955,48.3,5682,51.1,1981,77,2056,34.3,,,,,2049,36.1,1690,46.1,1106,55.8,,,,,C,11,11,,11,12,12,Metro,3,3,,3,4,4,,,,,,,,,14398,13579,,12323,11129,2573,,,,,,,,
12/31/2021,17117,52,Macoupin County,IL,98,25575,56.9,25575,60.1,25110,64.4,23805,67.1,8460,92.5,23438,52.2,23438,55,,,23118,59.3,21909,61.8,7878,86.1,8801,37.6,,,,,8762,40,7216,50.5,4873,61.9,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,44926,42577,,38979,35457,9145,,,,,,,,
12/31/2021,28135,52,Tallahatchie County,MS,98.3,6167,44.7,6164,47.3,6127,51.2,5826,52.5,1612,76.5,5394,39.1,5393,41.4,,,5374,44.9,5125,46.2,1500,71.2,1205,22.3,,,,,1202,23.5,1060,34.1,680,45.3,,,,,D,14,15,,15,15,16,Non-metro,6,7,,7,7,8,,,,,,,,,13809,13023,,11971,11104,2107,,,,,,,,
12/31/2021,48085,52,Collin County,TX,99.1,753525,72.8,753375,77.5,724628,83.5,657043,85.4,114245,95,658706,63.7,658672,67.8,,,641107,73.9,582481,75.7,101991,87.5,200960,30.5,,,,,198693,34.1,117868,46.2,57621,56.5,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,1034730,971953,,867311,769461,116575,,,,,,,,
12/31/2021,51195,52,Wise County,VA,80.6,21069,56.4,21060,59,20816,63.5,19888,65.7,7028,95,16805,45,16805,47.1,,,16655,50.8,15932,52.7,5403,75.4,4096,24.4,,,,,4081,25.6,3320,32.9,2139,39.6,,,,,D,15,15,,16,16,16,Non-metro,7,7,,8,8,8,,,,,,,,,37383,35671,,32798,30248,7165,,,,,,,,
12/31/2021,UNK,52,Unknown County,ID,97.6,24693,0,,,,,23588,0,6224,0,19998,0,,,,,,,19238,0,5302,0,7085,35.4,,,,,7079,36.8,6032,55.8,4576,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2021,40009,52,Beckham County,OK,94,9894,45.3,9893,48.6,9789,54,9328,56.9,2794,86.9,8588,39.3,8587,42.2,,,8547,47.1,8184,49.9,2491,77.5,2635,30.7,,,,,2625,32.1,2113,44,1379,55.4,,,,,C,10,11,,11,11,12,Non-metro,6,7,,7,7,8,,,,,,,,,21859,20365,,18136,16396,3215,,,,,,,,
12/31/2021,47159,52,Smith County,TN,97.9,7199,35.7,7196,38,7133,41.4,6928,44.2,2336,67,6328,31.4,6328,33.4,,,6299,36.5,6127,39.1,2163,62,2145,33.9,,,,,2139,34.9,1810,44.6,1170,54.1,,,,,B,6,6,,6,6,7,Metro,2,2,,2,2,3,,,,,,,,,20157,18949,,17243,15662,3486,,,,,,,,
12/31/2021,17093,52,Kendall County,IL,98,91048,70.6,91046,75.5,86816,81.8,77629,83.7,14114,95,82186,63.7,82186,68.1,,,79318,74.8,70881,76.4,12758,92.3,28528,34.7,,,,,28162,39.7,16941,54.4,8616,67.5,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,128990,120620,,106087,92730,13824,,,,,,,,
12/31/2021,51595,52,Emporia city,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,D,,,,,,,Non-metro,,,,,,,,,,,,,,,5346,5012,,4521,4073,1078,,,,,,,,
12/31/2021,37173,52,Swain County,NC,97.2,9960,69.8,9959,74.3,9614,79.2,8967,80.5,2948,95,7654,53.6,7653,57.1,,,7434,61.2,6950,62.4,2423,86.4,2255,29.5,,,,,2251,32.4,1874,42.5,1221,50.4,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,14271,13403,,12138,11137,2803,,,,,,,,
12/31/2021,46125,52,Turner County,SD,96.7,5016,59.8,5016,63.8,4902,69.5,4607,72.7,1713,95,4261,50.8,4261,54.2,,,4191,59.5,3963,62.5,1511,84.3,1693,39.7,,,,,1685,42.5,1405,53.7,973,64.4,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,8384,7863,,7049,6340,1792,,,,,,,,
12/31/2021,28163,52,Yazoo County,MS,98.3,15347,51.7,15346,54.5,15165,59,14144,60.1,3399,89.3,13621,45.9,13621,48.4,,,13550,52.7,12731,54.1,3169,83.2,3048,22.4,,,,,3041,23.9,2345,34.6,1418,44.7,,,,,D,15,15,,16,16,16,Metro,3,3,,4,4,4,,,,,,,,,29690,28133,,25720,23542,3808,,,,,,,,
12/31/2021,29017,52,Bollinger County,MO,91.3,4340,35.8,4340,37.7,4311,41.2,4175,43.7,1636,64,3846,31.7,3846,33.4,,,3837,36.7,3717,38.9,1504,58.8,1114,29,,,,,1112,29.9,967,36.7,661,43.9,,,,,B,6,6,,6,6,7,Metro,2,2,,2,2,3,,,,,,,,,12133,11508,,10467,9561,2556,,,,,,,,
12/31/2021,36053,52,Madison County,NY,97.6,44539,62.8,44534,66,43259,69.4,40439,70.3,11419,85.3,41618,58.7,41618,61.7,,,40717,65.3,38056,66.2,10726,80.1,17478,42,,,,,17359,45.6,12756,57.9,7351,68.5,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,70941,67503,,62346,57487,13394,,,,,,,,
12/31/2021,47119,52,Maury County,TN,97.9,66306,68.8,66297,73.7,64862,79.8,60986,82.5,16569,95,59165,61.4,59159,65.7,,,58217,71.6,54832,74.1,15400,95,20213,34.2,,,,,20098,36.7,14781,48.4,9083,59,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,96387,90004,,81296,73954,15744,,,,,,,,
12/31/2021,46095,52,Mellette County,SD,96.7,826,40.1,826,44.8,809,49.4,730,51.2,165,54.1,670,32.5,670,36.4,,,665,40.6,600,42,142,46.6,116,17.3,,,,,116,19.3,93,30.8,55,38.7,,,,,D,14,14,,15,15,14,Non-metro,6,6,,7,7,6,,,,,,,,,2061,1843,,1637,1427,305,,,,,,,,
12/31/2021,32015,52,Lander County,NV,94.9,2352,42.5,2352,46,2325,51.2,2196,53.8,564,63.7,2107,38.1,2107,41.2,,,2085,46,1987,48.7,517,58.4,656,31.1,,,,,655,33,508,43,281,54.4,,,,,D,14,15,,15,15,15,Non-metro,6,7,,7,7,7,,,,,,,,,5532,5117,,4537,4084,885,,,,,,,,
12/31/2021,48323,52,Maverick County,TX,99.1,65840,95,65816,95,62902,95,51790,95,9538,95,47795,81.4,47789,89.5,,,46506,95,38733,95,6820,95,9694,20.3,,,,,9653,24.9,5959,37.4,3031,44.4,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,58722,53388,,46539,40547,7003,,,,,,,,
12/31/2021,54039,52,Kanawha County,WV,97.3,126759,71.2,126714,75.1,123417,79.7,115801,81.2,36242,95,112969,63.4,112942,66.9,,,111066,71.7,104390,73.2,33458,88.7,48863,43.3,,,,,48562,46.5,36170,58,22250,66.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,178124,168815,,154920,142564,37741,,,,,,,,
12/31/2021,20091,52,Johnson County,KS,93.7,536666,89.1,536635,95,513259,95,471880,95,122823,95,426247,70.8,426245,75.5,,,411941,81,376479,82.3,91599,95,140141,32.9,,,,,138127,36.7,85689,45.9,48547,53,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,602401,564811,,508404,457530,90543,,,,,,,,
12/31/2021,12127,52,Volusia County,FL,98.7,361188,65.3,361086,68.5,357008,72.9,341782,74.9,135778,95,316124,57.1,316101,59.9,,,313601,64,300261,65.8,120769,87.6,113369,35.9,,,,,112985,37.6,95822,46.9,66242,54.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,553284,527440,,489686,456508,137811,,,,,,,,
12/31/2021,09001,52,Fairfield County,CT,98.3,890569,94.4,890118,95,856752,95,783610,95,177244,95,725073,76.9,724912,81.3,,,704192,86.7,642131,87.5,142986,92.9,250335,34.5,,,,,247783,38.6,169209,51.9,88536,61.9,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,943332,892133,,811797,733666,153951,,,,,,,,
12/31/2021,13049,52,Charlton County,GA,59.8,2129,15.9,2129,16.7,2114,18,1970,18,585,27.7,1896,14.2,1896,14.9,,,1889,16.1,1783,16.3,558,26.4,712,37.6,,,,,711,39.9,623,56.6,419,75.1,,,,,D,13,13,,13,13,13,Non-metro,5,5,,5,5,5,,,,,,,,,13392,12729,,11723,10935,2112,,,,,,,,
12/31/2021,13189,52,McDuffie County,GA,59.8,4941,23.2,,0,,0,,0,,0,4558,21.4,4558,22.9,,,4533,25.5,4162,26,1103,28.6,2079,45.6,,,,,2077,49.9,1725,77.7,1173,95,,,,,D,13,13,,13,13,13,Metro,1,1,,1,1,1,,,,,,,,,21312,19938,,17799,16012,3853,,,,,,,,
12/31/2021,47137,52,Pickett County,TN,97.9,2404,47.6,2403,49.6,2388,52.5,2325,55.6,1058,75.4,2145,42.5,2145,44.3,,,2134,46.9,2081,49.7,963,68.6,927,43.2,,,,,925,44.4,835,52.9,594,61.7,,,,,B,7,7,,7,7,7,Non-metro,7,7,,7,7,7,,,,,,,,,5048,4846,,4548,4185,1404,,,,,,,,
12/31/2021,53023,52,Garfield County,WA,96.2,1105,49.7,1105,53.7,1100,57.9,1043,59.3,482,85.5,843,37.9,843,40.9,,,840,44.2,783,44.5,293,52,473,56.1,,,,,472,60.3,424,84.1,316,95,,,,,A,2,3,,3,3,3,Non-metro,6,7,,7,7,7,,,,,,,,,2225,2059,,1900,1758,564,,,,,,,,
12/31/2021,38073,52,Ransom County,ND,92.7,3393,65,3392,68.9,3311,74.3,3150,77.8,1233,95,2985,57.2,2985,60.6,,,2941,66,2796,69.1,1066,95,1431,47.9,,,,,1429,51.1,1170,62.2,785,73.6,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,5218,4924,,4455,4049,1107,,,,,,,,
12/31/2021,48451,52,Tom Green County,TX,99.1,66709,56,66706,60,65655,65.6,62128,68.4,17036,91.5,59361,49.8,59361,53.4,,,58744,58.7,55700,61.3,16025,86,18094,30.5,,,,,18045,32.4,14079,47.1,9211,57.5,,,,,C,11,12,,12,12,12,Metro,3,4,,4,4,4,,,,,,,,,119200,111239,,100039,90867,18625,,,,,,,,
12/31/2021,72057,52,Guayama Municipio,PR,95.9,30323,76.8,30317,79.7,29127,82.8,26815,83.6,7011,93.1,26443,67,26442,69.5,,,25717,73.1,23631,73.6,6026,80,8240,31.2,,,,,8210,34.7,5546,45.4,3100,51.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,39465,38033,,35197,32089,7530,,,,,,,,
12/31/2021,22121,52,West Baton Rouge Parish,LA,96.8,15105,57.1,15105,61.4,14853,67.1,13831,68.8,3199,84.7,13562,51.2,13562,55.1,,,13446,60.7,12586,62.6,3123,82.7,4006,29.5,,,,,3990,31.7,3096,44.8,1799,57.6,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,26465,24617,,22146,20094,3775,,,,,,,,
12/31/2021,72115,52,Quebradillas Municipio,PR,95.9,19870,86.7,19866,89.9,19193,93.9,17602,93.8,4406,91.1,17851,77.9,17850,80.8,,,17526,85.7,16096,85.8,3988,82.4,4556,25.5,,,,,4545,28.2,3065,37.6,1699,42.6,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,22918,22099,,20439,18766,4837,,,,,,,,
12/31/2021,21217,52,Taylor County,KY,94.1,13460,52.2,13460,55.8,13259,60.7,12643,63.2,4057,86,11822,45.9,11822,49,,,11711,53.7,11168,55.9,3704,78.5,4100,34.7,,,,,4091,36.6,3297,48.2,2112,57,,,,,C,11,11,,12,12,12,Non-metro,7,7,,8,8,8,,,,,,,,,25769,24116,,21826,19994,4716,,,,,,,,
12/31/2021,20071,52,Greeley County,KS,93.7,657,53.3,657,57.8,656,65.3,625,69.5,213,87.7,613,49.8,613,53.9,,,612,60.9,584,65,199,81.9,252,41.1,,,,,252,43.2,187,52.1,121,60.8,,,,,C,11,12,,12,12,12,Non-metro,7,8,,8,8,8,,,,,,,,,1232,1137,,1005,899,243,,,,,,,,
12/31/2021,17067,52,Hancock County,IL,98,9559,54,9559,57,9481,61.8,9149,65.3,3935,94.4,8062,45.5,8062,48.1,,,8017,52.3,7734,55.2,3232,77.5,2510,31.1,,,,,2508,32.4,2153,40,1467,45.4,,,,,A,3,3,,4,4,4,Non-metro,7,7,,8,8,8,,,,,,,,,17708,16766,,15343,14009,4169,,,,,,,,
12/31/2021,UNK,52,Unknown County,ND,92.7,37904,0,37901,0,37463,0,35894,0,8839,0,29405,0,29405,0,,,29197,0,28021,0,6690,0,7100,24.1,,,,,7093,25.3,5562,40.1,4026,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2021,17157,52,Randolph County,IL,98,17631,55.5,17631,58.5,17441,62.8,16814,65.4,5477,89,15864,49.9,15864,52.7,,,15761,56.7,15204,59.1,5064,82.2,5365,33.8,,,,,5357,35.2,4480,47.3,3040,60,,,,,B,7,8,,8,8,8,Non-metro,7,8,,8,8,8,,,,,,,,,31782,30127,,27789,25719,6157,,,,,,,,
12/31/2021,48109,52,Culberson County,TX,99.1,1262,58.1,1262,62.3,1239,67.2,1175,69.7,340,70.8,1098,50.6,1098,54.2,,,1091,59.2,1039,61.7,316,65.8,345,31.4,,,,,345,33.2,273,42.7,160,50.6,,,,,D,16,16,,16,16,15,Non-metro,8,8,,8,8,7,,,,,,,,,2171,2027,,1844,1685,480,,,,,,,,
12/31/2021,16051,52,Jefferson County,ID,97.6,11873,39.7,,,,,11855,59.8,3033,87.8,10625,35.6,,,,,,,10621,53.6,2823,81.7,3027,28.5,,,,,3027,28.5,2364,41.8,1442,51.1,,,,,B,6,,,,8,8,Metro,2,,,,4,4,,,,,,,,,29871,27383,,23314,19816,3455,,,,,,,,
12/31/2021,13133,52,Greene County,GA,59.8,8562,46.7,8562,49.2,8499,53.2,8176,54.9,3884,72.4,7686,41.9,7686,44.1,,,7655,47.9,7414,49.8,3590,67,3203,41.7,,,,,3198,43.1,2880,52.1,2096,58.4,,,,,C,11,11,,11,11,11,Non-metro,7,7,,7,7,7,,,,,,,,,18324,17416,,15979,14883,5362,,,,,,,,
12/31/2021,26125,52,Oakland County,MI,95.8,847679,67.4,847651,71.2,845902,77.5,793307,79.5,202421,93,797617,63.4,797616,67,,,792702,72.6,739695,74.1,191168,87.8,340461,42.7,,,,,337774,45.7,227729,57.3,129697,67.8,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,1257584,1190128,,1091408,997704,217676,,,,,,,,
12/31/2021,37199,52,Yancey County,NC,97.2,10551,58.4,10549,61.3,10427,65.3,10046,68,4186,88.2,8909,49.3,8909,51.8,,,8825,55.3,8515,57.6,3677,77.5,3287,36.9,,,,,3275,38.5,2742,46.3,1986,54,,,,,C,11,12,,12,12,12,Non-metro,7,8,,8,8,8,,,,,,,,,18069,17212,,15969,14782,4744,,,,,,,,
12/31/2021,13271,52,Telfair County,GA,59.8,3621,22.8,3621,23.9,3593,25.2,3373,25.3,805,27,3164,19.9,3164,20.8,,,3152,22.1,2991,22.5,796,26.7,1060,33.5,,,,,1057,35.3,823,51.1,537,67.5,,,,,D,13,13,,13,13,13,Non-metro,5,5,,5,5,5,,,,,,,,,15860,15180,,14255,13318,2976,,,,,,,,
12/31/2021,45079,52,Richland County,SC,93.9,287382,69.1,287232,73.3,281613,78.8,261381,80,58046,95,242524,58.3,242457,61.9,,,239458,67,222310,68,48865,89.1,68179,28.1,,,,,67667,30.4,47208,44.9,26928,55.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,415759,391862,,357425,326835,54857,,,,,,,,
12/31/2021,35011,52,De Baca County,NM,97.2,957,54.7,957,57.4,953,63.7,916,67.5,394,78.6,847,48.5,847,50.8,,,844,56.5,820,60.4,359,71.7,248,29.3,,,,,248,30.2,228,38.3,157,43.7,,,,,C,11,12,,12,12,12,Non-metro,7,8,,8,8,8,,,,,,,,,1748,1667,,1495,1357,501,,,,,,,,
12/31/2021,46055,52,Haakon County,SD,96.7,882,46.4,882,49.5,878,54.5,851,58.4,426,88.6,763,40.2,763,42.8,,,761,47.2,739,50.8,369,76.7,153,20.1,,,,,153,20.7,132,23.3,103,27.9,,,,,B,7,7,,7,8,8,Non-metro,7,7,,7,8,8,,,,,,,,,1899,1782,,1611,1456,481,,,,,,,,
12/31/2021,18155,52,Switzerland County,IN,98.6,3503,32.6,3503,34.6,3477,38.5,3363,41.5,1238,66.2,3186,29.6,3186,31.5,,,3179,35.2,3080,38,1194,63.9,1128,35.4,,,,,1123,36.5,968,44.3,644,53.9,,,,,C,9,10,,10,10,11,Non-metro,5,6,,6,6,7,,,,,,,,,10751,10110,,9021,8103,1870,,,,,,,,
12/31/2021,40091,52,McIntosh County,OK,94,11766,60,11765,63.2,11671,68.1,11213,71.2,4657,91.9,10256,52.3,10256,55.1,,,10205,59.5,9830,62.4,4209,83,3698,36.1,,,,,3692,37.6,3269,46.5,2324,55.2,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,19596,18630,,17147,15756,5069,,,,,,,,
12/31/2021,12001,52,Alachua County,FL,98.7,195169,72.5,195143,76.5,189379,80.3,178638,80.9,41564,95,170713,63.5,170709,66.9,,,166906,70.7,157479,71.3,37915,95,61479,36,,,,,61007,38.7,37368,51.9,22761,60,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,269043,255225,,235945,220754,39272,,,,,,,,
12/31/2021,51157,52,Rappahannock County,VA,80.6,4535,61.5,4535,64,4491,67.9,4330,70.1,1804,87.9,3735,50.7,3735,52.7,,,3701,55.9,3549,57.5,1401,68.2,931,24.9,,,,,927,26.1,779,31.1,528,37.7,,,,,A,4,4,,4,4,3,Metro,4,4,,4,4,3,,,,,,,,,7370,7084,,6615,6174,2053,,,,,,,,
12/31/2021,21029,52,Bullitt County,KY,94.1,39475,48.3,39474,51,38625,54.7,36340,56.7,9601,72.6,34963,42.8,34963,45.2,,,34446,48.8,32399,50.6,8797,66.6,11754,33.6,,,,,11691,36.1,8984,48.6,5403,61.4,,,,,A,3,3,,3,4,3,Metro,3,3,,3,4,3,,,,,,,,,81676,77427,,70607,64045,13216,,,,,,,,
12/31/2021,18157,52,Tippecanoe County,IN,98.6,118989,60.8,118985,64.5,115531,68.5,108965,70.1,20814,89.4,107749,55,107748,58.4,,,105783,62.7,100093,64.4,19681,84.5,39729,36.9,,,,,39408,39.4,21536,54.5,12781,64.9,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,195732,184368,,168768,155406,23280,,,,,,,,
12/31/2021,16083,52,Twin Falls County,ID,97.6,40766,46.9,,,,,40742,64.6,12508,92,36985,42.6,,,,,,,36971,58.6,11701,86.1,13692,37,,,,,13691,37,10646,50.9,7309,62.5,,,,,B,7,,,,8,8,Non-metro,7,,,,8,8,,,,,,,,,86878,80684,,71075,63074,13589,,,,,,,,
12/31/2021,48275,52,Knox County,TX,99.1,1542,42.1,1542,45.2,1542,51.3,1503,55.5,574,78,1385,37.8,1385,40.6,,,1385,46.1,1353,49.9,540,73.4,355,25.6,,,,,355,26.2,316,32.7,218,40.4,,,,,D,14,15,,15,15,16,Non-metro,6,7,,7,7,8,,,,,,,,,3664,3415,,3004,2709,736,,,,,,,,
12/31/2021,18013,52,Brown County,IN,98.6,8030,53.2,8028,55.4,7915,58.7,7615,61,3035,79.2,7260,48.1,7260,50.1,,,7197,53.4,6939,55.6,2790,72.8,2965,40.8,,,,,2957,42.6,2502,50.3,1667,59.7,,,,,A,3,4,,4,4,4,Metro,3,4,,4,4,4,,,,,,,,,15092,14487,,13481,12486,3833,,,,,,,,
12/31/2021,13227,52,Pickens County,GA,59.8,,0,,0,,0,,0,,0,5740,17.6,5740,18.5,,,5700,20,5404,20.7,2339,32.1,4687,81.7,,,,,4678,86.6,4146,95,3042,95,,,,,B,5,5,,5,5,6,Metro,1,1,,1,1,2,,,,,,,,,32591,30957,,28561,26138,7282,,,,,,,,
12/31/2021,38025,52,Dunn County,ND,92.7,1219,27.6,1219,29.8,1203,33,1174,35.4,440,61.6,1016,23,1016,24.9,,,1011,27.7,989,29.8,375,52.5,347,34.2,,,,,347,35.1,292,44,202,53.9,,,,,A,1,1,,1,1,3,Non-metro,5,5,,5,5,7,,,,,,,,,4424,4086,,3645,3314,714,,,,,,,,
12/31/2021,35006,52,Cibola County,NM,97.2,22578,84.6,22573,90,21701,95,19831,95,5050,95,17521,65.7,17517,69.9,,,17025,75.7,15690,76.6,4079,91.3,5813,33.2,,,,,5788,36.9,3836,45.3,2056,50.4,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,26675,25069,,22494,20474,4469,,,,,,,,
12/31/2021,48209,52,Hays County,TX,99.1,158627,68.9,158568,73.4,153390,78.5,141115,79.5,27571,95,134698,58.5,134677,62.3,,,131751,67.4,121504,68.4,24505,93.6,40431,30,,,,,40162,33.1,25922,49.7,14759,60.2,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,230191,216155,,195452,177577,26187,,,,,,,,
